Cliente_ID,Nome_Cliente,CNPJ_CPF,Data_Vencimento,Valor_Devido,Valor_Pago,Cidade,Regiao
10511,Cliente 10511,11.222.333/0001-99,2026-12-19,23424.56,58269.25,BH,Sudeste
10512,Cliente 10512,22.333.444/0001-88,2025-06-24,998.6,26291.38,Rio,Sudeste
10513,Cliente 10513,11.222.333/0001-99,2025-11-01,27320.42,93536.7,São Paulo,Sudeste
10514,Cliente 10514,22.333.444/0001-88,2026-09-20,669.46,143371.8,Rio,Sul
10515,Cliente 10515,11.222.333/0001-99,2025-09-17,699.77,105075.48,BH,Sul
10516,Cliente 10516,11.222.333/0001-99,2025-11-04,15822.16,18522.34,Rio,Sul
10517,Cliente 10517,22.333.444/0001-88,2023-01-28,762.41,59583.01,São Paulo,Sul
10518,Cliente 10518,22.333.444/0001-88,2024-01-23,41133.8,137305.33,BH,Sudeste
10519,Cliente 10519,11.222.333/0001-99,2026-08-08,851.18,95163.39,Rio,Sul
10520,Cliente 10520,22.333.444/0001-88,2025-04-12,1260.31,22072.83,BH,Sudeste
10521,Cliente 10521,11.222.333/0001-99,2023-09-07,24697.08,108688.83,São Paulo,Sudeste
10522,Cliente 10522,22.333.444/0001-88,2023-04-08,2061.0,53027.82,São Paulo,Sul
10523,Cliente 10523,11.222.333/0001-99,2026-09-22,14961.22,73430.16,São Paulo,Sul
10524,Cliente 10524,22.333.444/0001-88,2025-11-28,1034.07,62256.98,BH,Sudeste
10525,Cliente 10525,11.222.333/0001-99,2025-11-27,3336.77,108854.49,BH,Sudeste
10526,Cliente 10526,22.333.444/0001-88,2026-08-16,13866.22,32685.92,São Paulo,Sul
10527,Cliente 10527,11.222.333/0001-99,2023-06-28,1504.15,58255.47,BH,Sul
10528,Cliente 10528,11.222.333/0001-99,2025-06-10,20574.7,111681.86,BH,Sul
10529,Cliente 10529,22.333.444/0001-88,2026-07-29,2967.87,105717.42,São Paulo,Sudeste
10530,Cliente 10530,22.333.444/0001-88,2025-01-19,5814.6,30261.64,São Paulo,Sudeste
10531,Cliente 10531,11.222.333/0001-99,2026-04-02,1207.46,52599.59,Rio,Sudeste
10532,Cliente 10532,11.222.333/0001-99,2024-03-28,1671.53,2154.6,São Paulo,Sudeste
10533,Cliente 10533,11.222.333/0001-99,2023-04-07,1507.49,79525.88,BH,Sul
10534,Cliente 10534,11.222.333/0001-99,2023-11-05,2095.27,42141.21,Rio,Sul
10535,Cliente 10535,22.333.444/0001-88,2023-09-19,42816.73,1779.89,BH,Sul
10536,Cliente 10536,11.222.333/0001-99,2023-10-20,23602.45,63705.75,Rio,Sul
10537,Cliente 10537,11.222.333/0001-99,2023-09-06,9251.3,139030.46,BH,Sul
10538,Cliente 10538,11.222.333/0001-99,2023-09-02,1954.59,138510.17,Rio,Sul
10539,Cliente 10539,22.333.444/0001-88,2023-09-08,1511.85,55815.43,Rio,Sudeste
10540,Cliente 10540,11.222.333/0001-99,2023-05-03,1264.64,67376.68,BH,Sul
10541,Cliente 10541,22.333.444/0001-88,2023-11-21,3211.95,36402.22,Rio,Sudeste
10542,Cliente 10542,22.333.444/0001-88,2025-09-12,7274.87,10246.17,BH,Sul
10543,Cliente 10543,22.333.444/0001-88,2024-05-15,11614.16,104089.0,BH,Sul
10544,Cliente 10544,22.333.444/0001-88,2024-11-17,5014.91,120007.91,Rio,Sul
10545,Cliente 10545,22.333.444/0001-88,2025-12-25,10846.82,132015.7,São Paulo,Sudeste
10546,Cliente 10546,22.333.444/0001-88,2025-04-15,18221.03,140293.09,São Paulo,Sudeste
10547,Cliente 10547,22.333.444/0001-88,2023-02-28,2920.59,137394.5,São Paulo,Sudeste
10548,Cliente 10548,11.222.333/0001-99,2024-12-31,22873.45,4107.51,BH,Sul
10549,Cliente 10549,11.222.333/0001-99,2026-10-28,1239.88,146714.24,BH,Sudeste
10550,Cliente 10550,22.333.444/0001-88,2023-09-23,11169.42,56925.3,São Paulo,Sul
10551,Cliente 10551,11.222.333/0001-99,2023-08-24,5139.7,132916.15,BH,Sul
10552,Cliente 10552,11.222.333/0001-99,2025-06-16,6281.85,66114.03,São Paulo,Sul
10553,Cliente 10553,22.333.444/0001-88,2023-08-06,2936.81,63328.58,BH,Sudeste
10554,Cliente 10554,11.222.333/0001-99,2026-11-30,28176.67,1678.59,BH,Sudeste
10555,Cliente 10555,22.333.444/0001-88,2025-09-01,2109.21,7866.22,BH,Sudeste
10556,Cliente 10556,11.222.333/0001-99,2024-08-11,34284.26,100691.86,São Paulo,Sul
10557,Cliente 10557,22.333.444/0001-88,2025-07-05,34601.24,140646.09,Rio,Sudeste
10558,Cliente 10558,22.333.444/0001-88,2025-07-06,9242.4,33660.04,BH,Sul
10559,Cliente 10559,11.222.333/0001-99,2026-02-07,3171.72,14087.85,BH,Sul
10560,Cliente 10560,11.222.333/0001-99,2023-12-19,1520.99,32078.55,São Paulo,Sudeste
10561,Cliente 10561,22.333.444/0001-88,2023-04-01,301.23,31847.98,São Paulo,Sul
10562,Cliente 10562,22.333.444/0001-88,2026-12-08,10465.39,43970.34,BH,Sul
10563,Cliente 10563,22.333.444/0001-88,2024-12-02,1036.81,14211.52,BH,Sul
10564,Cliente 10564,11.222.333/0001-99,2023-03-14,1261.33,35329.01,Rio,Sudeste
10565,Cliente 10565,11.222.333/0001-99,2024-11-15,10629.74,138191.23,BH,Sul
10566,Cliente 10566,11.222.333/0001-99,2024-12-22,2692.33,133532.89,BH,Sul
10567,Cliente 10567,11.222.333/0001-99,2026-08-14,6665.09,47445.65,BH,Sudeste
10568,Cliente 10568,22.333.444/0001-88,2026-07-30,9365.76,149534.02,Rio,Sudeste
10569,Cliente 10569,22.333.444/0001-88,2026-05-06,46470.84,44752.97,BH,Sul
10570,Cliente 10570,22.333.444/0001-88,2025-08-15,6489.9,108274.47,Rio,Sudeste
10571,Cliente 10571,22.333.444/0001-88,2025-11-21,2276.83,96601.32,São Paulo,Sudeste
10572,Cliente 10572,11.222.333/0001-99,2024-10-09,4424.4,9683.12,BH,Sul
10573,Cliente 10573,22.333.444/0001-88,2025-01-29,2188.53,51344.53,BH,Sul
10574,Cliente 10574,22.333.444/0001-88,2025-05-20,68299.41,142724.94,BH,Sul
10575,Cliente 10575,11.222.333/0001-99,2026-09-26,8276.1,7630.04,BH,Sudeste
10576,Cliente 10576,11.222.333/0001-99,2026-09-19,11142.64,26232.65,Rio,Sudeste
10577,Cliente 10577,22.333.444/0001-88,2023-05-23,32646.82,145641.87,São Paulo,Sul
10578,Cliente 10578,11.222.333/0001-99,2026-12-04,1500.11,5968.91,São Paulo,Sul
10579,Cliente 10579,22.333.444/0001-88,2025-08-06,667.08,66991.1,Rio,Sudeste
10580,Cliente 10580,11.222.333/0001-99,2023-02-13,4760.76,137752.66,Rio,Sul
10581,Cliente 10581,11.222.333/0001-99,2023-02-01,669.71,141551.82,Rio,Sul
10582,Cliente 10582,22.333.444/0001-88,2023-01-28,2764.05,146898.13,Rio,Sudeste
10583,Cliente 10583,11.222.333/0001-99,2025-10-16,232.65,72198.19,BH,Sudeste
10584,Cliente 10584,22.333.444/0001-88,2024-02-27,740.74,12972.0,BH,Sul
10585,Cliente 10585,11.222.333/0001-99,2024-05-05,27230.75,115905.49,Rio,Sul
10586,Cliente 10586,11.222.333/0001-99,2023-06-09,8660.19,106347.52,BH,Sul
10587,Cliente 10587,11.222.333/0001-99,2025-04-24,60883.17,86942.01,BH,Sudeste
10588,Cliente 10588,11.222.333/0001-99,2026-05-15,4705.12,133235.38,São Paulo,Sul
10589,Cliente 10589,11.222.333/0001-99,2023-01-18,4458.89,136735.51,BH,Sul
10590,Cliente 10590,22.333.444/0001-88,2026-01-31,6645.3,102486.64,São Paulo,Sudeste
10591,Cliente 10591,11.222.333/0001-99,2024-11-02,747249.04,16814.99,BH,Sudeste
10592,Cliente 10592,22.333.444/0001-88,2023-08-20,21453.58,14328.78,São Paulo,Sudeste
10593,Cliente 10593,11.222.333/0001-99,2024-02-28,1514.97,61294.46,São Paulo,Sudeste
10594,Cliente 10594,22.333.444/0001-88,2025-06-22,8693.05,43905.09,São Paulo,Sudeste
10595,Cliente 10595,11.222.333/0001-99,2025-01-24,6085.06,19947.48,São Paulo,Sul
10596,Cliente 10596,22.333.444/0001-88,2025-04-16,13484.11,91678.62,Rio,Sudeste
10597,Cliente 10597,22.333.444/0001-88,2025-06-12,67677.43,102529.47,BH,Sul
10598,Cliente 10598,11.222.333/0001-99,2023-08-27,11191.23,104695.24,Rio,Sudeste
10599,Cliente 10599,11.222.333/0001-99,2026-09-19,2924.67,26291.59,BH,Sul
10600,Cliente 10600,11.222.333/0001-99,2023-05-29,66842.11,45876.57,Rio,Sudeste
10601,Cliente 10601,22.333.444/0001-88,2024-09-14,789.8,29857.94,BH,Sudeste
10602,Cliente 10602,22.333.444/0001-88,2026-12-02,3362.29,90200.13,Rio,Sudeste
10603,Cliente 10603,11.222.333/0001-99,2023-01-17,17362.05,85062.22,Rio,Sul
10604,Cliente 10604,11.222.333/0001-99,2025-07-02,1625.05,75497.02,São Paulo,Sul
10605,Cliente 10605,22.333.444/0001-88,2023-08-14,4571.13,44408.48,Rio,Sudeste
10606,Cliente 10606,22.333.444/0001-88,2024-10-13,1841.15,35557.94,São Paulo,Sul
10607,Cliente 10607,11.222.333/0001-99,2023-09-17,4657.92,133561.17,São Paulo,Sul
10608,Cliente 10608,22.333.444/0001-88,2024-11-04,1845.6,7328.09,Rio,Sul
10609,Cliente 10609,11.222.333/0001-99,2023-06-23,5489.89,98459.76,BH,Sudeste
10610,Cliente 10610,11.222.333/0001-99,2023-07-24,3098.05,2936.55,Rio,Sudeste
10611,Cliente 10611,11.222.333/0001-99,2024-02-19,31512.44,29075.72,São Paulo,Sudeste
10612,Cliente 10612,22.333.444/0001-88,2026-03-22,8431.24,43422.52,São Paulo,Sul
10613,Cliente 10613,22.333.444/0001-88,2026-01-31,13813.22,132972.9,Rio,Sul
10614,Cliente 10614,22.333.444/0001-88,2025-03-02,6015.14,20660.24,Rio,Sul
10615,Cliente 10615,22.333.444/0001-88,2025-12-24,2675.28,140670.98,Rio,Sudeste
10616,Cliente 10616,11.222.333/0001-99,2026-02-14,7853.55,122318.45,Rio,Sudeste
10617,Cliente 10617,22.333.444/0001-88,2026-03-25,6528.35,101856.96,BH,Sul
10618,Cliente 10618,11.222.333/0001-99,2026-01-10,165.67,61761.92,São Paulo,Sudeste
10619,Cliente 10619,11.222.333/0001-99,2024-06-01,5151.14,135788.53,Rio,Sul
10620,Cliente 10620,11.222.333/0001-99,2025-12-26,12591.11,79193.25,Rio,Sudeste
10621,Cliente 10621,22.333.444/0001-88,2026-06-15,1803.46,55681.13,Rio,Sul
10622,Cliente 10622,11.222.333/0001-99,2025-09-05,16556.41,87843.6,São Paulo,Sudeste
10623,Cliente 10623,11.222.333/0001-99,2025-10-06,8085.51,34840.15,São Paulo,Sul
10624,Cliente 10624,22.333.444/0001-88,2026-09-11,2820.04,40931.73,São Paulo,Sudeste
10625,Cliente 10625,11.222.333/0001-99,2024-08-12,10495.11,137897.18,Rio,Sul
10626,Cliente 10626,22.333.444/0001-88,2023-03-08,2933.56,119089.03,São Paulo,Sudeste
10627,Cliente 10627,22.333.444/0001-88,2026-04-14,7241.02,77025.11,Rio,Sul
10628,Cliente 10628,22.333.444/0001-88,2024-11-14,3415.6,62485.11,Rio,Sul
10629,Cliente 10629,11.222.333/0001-99,2026-07-02,10599.98,121135.49,BH,Sul
10630,Cliente 10630,22.333.444/0001-88,2023-03-04,32388.37,85595.45,BH,Sudeste
10631,Cliente 10631,22.333.444/0001-88,2025-03-24,2668.93,62255.06,BH,Sudeste
10632,Cliente 10632,22.333.444/0001-88,2024-02-07,17380.73,77317.32,São Paulo,Sudeste
10633,Cliente 10633,22.333.444/0001-88,2023-07-11,3233.93,34906.39,BH,Sul
10634,Cliente 10634,11.222.333/0001-99,2026-09-14,3269.62,30295.48,São Paulo,Sul
10635,Cliente 10635,22.333.444/0001-88,2023-03-12,2826.03,148363.62,Rio,Sudeste
10636,Cliente 10636,11.222.333/0001-99,2025-05-27,462.57,145438.77,BH,Sul
10637,Cliente 10637,22.333.444/0001-88,2025-01-10,9902.07,63124.07,BH,Sudeste
10638,Cliente 10638,11.222.333/0001-99,2025-08-03,7314.87,77289.23,São Paulo,Sul
10639,Cliente 10639,22.333.444/0001-88,2025-12-22,6174.18,124079.12,São Paulo,Sul
10640,Cliente 10640,11.222.333/0001-99,2026-08-13,43318.22,108875.35,BH,Sudeste
10641,Cliente 10641,22.333.444/0001-88,2023-09-02,50537.43,14932.39,São Paulo,Sul
10642,Cliente 10642,11.222.333/0001-99,2024-06-02,30672.67,56191.66,São Paulo,Sul
10643,Cliente 10643,11.222.333/0001-99,2024-01-28,3535.25,37522.69,São Paulo,Sul
10644,Cliente 10644,11.222.333/0001-99,2025-02-10,3292.91,148894.53,Rio,Sul
10645,Cliente 10645,22.333.444/0001-88,2026-04-15,1181.55,112305.24,BH,Sul
10646,Cliente 10646,11.222.333/0001-99,2026-05-12,5359.21,7164.78,São Paulo,Sul
10647,Cliente 10647,11.222.333/0001-99,2025-06-29,4971.89,135005.69,São Paulo,Sul
10648,Cliente 10648,11.222.333/0001-99,2026-02-25,10444.42,139193.76,Rio,Sudeste
10649,Cliente 10649,11.222.333/0001-99,2026-05-03,1100.6,49990.35,Rio,Sudeste
10650,Cliente 10650,22.333.444/0001-88,2026-05-02,2910.37,96296.66,Rio,Sul
10651,Cliente 10651,11.222.333/0001-99,2023-07-03,458.09,102305.85,Rio,Sul
10652,Cliente 10652,11.222.333/0001-99,2023-09-04,1803.61,109432.14,BH,Sul
10653,Cliente 10653,11.222.333/0001-99,2023-11-20,17148.88,104026.09,BH,Sul
10654,Cliente 10654,22.333.444/0001-88,2023-06-09,1051.53,83957.7,São Paulo,Sudeste
10655,Cliente 10655,11.222.333/0001-99,2024-12-06,56475.91,143076.59,BH,Sul
10656,Cliente 10656,11.222.333/0001-99,2024-09-13,20180.33,76856.13,São Paulo,Sudeste
10657,Cliente 10657,11.222.333/0001-99,2025-07-13,9914.34,16636.98,BH,Sudeste
10658,Cliente 10658,11.222.333/0001-99,2023-03-07,31791.38,12063.82,BH,Sul
10659,Cliente 10659,22.333.444/0001-88,2025-07-18,4148.71,2756.49,BH,Sudeste
10660,Cliente 10660,11.222.333/0001-99,2023-09-11,1750.17,64188.51,São Paulo,Sul
10661,Cliente 10661,11.222.333/0001-99,2023-10-10,4297.04,40985.44,São Paulo,Sudeste
10662,Cliente 10662,22.333.444/0001-88,2025-12-19,443.02,134282.84,Rio,Sudeste
10663,Cliente 10663,22.333.444/0001-88,2023-04-28,26030.74,130072.18,São Paulo,Sul
10664,Cliente 10664,22.333.444/0001-88,2024-02-27,3015.61,125676.38,Rio,Sudeste
10665,Cliente 10665,11.222.333/0001-99,2024-07-09,1707.37,130091.72,São Paulo,Sudeste
10666,Cliente 10666,22.333.444/0001-88,2023-02-05,2007.48,44640.85,São Paulo,Sul
10667,Cliente 10667,11.222.333/0001-99,2024-06-14,5030.16,63917.63,BH,Sudeste
10668,Cliente 10668,22.333.444/0001-88,2023-04-01,5810.79,46760.71,São Paulo,Sudeste
10669,Cliente 10669,11.222.333/0001-99,2026-08-17,4005.62,12912.16,BH,Sul
10670,Cliente 10670,22.333.444/0001-88,2026-05-25,3980.77,138606.94,São Paulo,Sudeste
10671,Cliente 10671,11.222.333/0001-99,2023-04-08,10611.18,92388.94,Rio,Sul
10672,Cliente 10672,22.333.444/0001-88,2024-06-14,1055.59,19882.86,São Paulo,Sul
10673,Cliente 10673,11.222.333/0001-99,2024-06-21,6736.31,30908.84,BH,Sul
10674,Cliente 10674,11.222.333/0001-99,2025-11-17,3149.48,67612.89,BH,Sudeste
10675,Cliente 10675,11.222.333/0001-99,2026-09-09,299.71,7784.11,BH,Sul
10676,Cliente 10676,11.222.333/0001-99,2026-05-31,1078.55,40798.77,BH,Sudeste
10677,Cliente 10677,11.222.333/0001-99,2023-03-21,1621.69,105516.96,São Paulo,Sudeste
10678,Cliente 10678,11.222.333/0001-99,2024-07-16,50947.47,138060.97,BH,Sudeste
10679,Cliente 10679,11.222.333/0001-99,2024-09-05,9260.43,139309.71,BH,Sul
10680,Cliente 10680,11.222.333/0001-99,2023-06-25,7182.37,78004.36,São Paulo,Sul
10681,Cliente 10681,22.333.444/0001-88,2024-06-05,2485.53,46823.29,BH,Sudeste
10682,Cliente 10682,11.222.333/0001-99,2024-02-27,2398.77,138111.85,Rio,Sul
10683,Cliente 10683,11.222.333/0001-99,2026-01-28,938.2,117995.24,Rio,Sul
10684,Cliente 10684,22.333.444/0001-88,2026-11-27,3112.02,88066.79,BH,Sudeste
10685,Cliente 10685,11.222.333/0001-99,2024-07-29,33720.23,125182.94,Rio,Sul
10686,Cliente 10686,22.333.444/0001-88,2026-11-04,776.38,68824.56,BH,Sul
10687,Cliente 10687,11.222.333/0001-99,2024-06-14,2162.46,16829.23,São Paulo,Sudeste
10688,Cliente 10688,22.333.444/0001-88,2023-11-28,17973.65,140735.72,Rio,Sudeste
10689,Cliente 10689,22.333.444/0001-88,2026-09-03,17905.52,80101.06,Rio,Sudeste
10690,Cliente 10690,11.222.333/0001-99,2024-10-14,1792.28,104293.58,São Paulo,Sul
10691,Cliente 10691,22.333.444/0001-88,2025-01-09,25061.0,58843.84,Rio,Sul
10692,Cliente 10692,11.222.333/0001-99,2026-01-17,2674.25,20361.23,BH,Sudeste
10693,Cliente 10693,11.222.333/0001-99,2024-05-25,983.42,40782.27,BH,Sul
10694,Cliente 10694,11.222.333/0001-99,2023-02-11,40040.1,6550.89,Rio,Sul
10695,Cliente 10695,11.222.333/0001-99,2025-06-03,5590.06,13136.94,São Paulo,Sul
10696,Cliente 10696,22.333.444/0001-88,2026-11-13,3885.45,30737.87,BH,Sul
10697,Cliente 10697,11.222.333/0001-99,2023-03-22,6277.72,84151.67,BH,Sul
10698,Cliente 10698,22.333.444/0001-88,2024-02-06,1264.09,148932.71,Rio,Sul
10699,Cliente 10699,22.333.444/0001-88,2023-04-17,2237.99,126558.5,São Paulo,Sudeste
10700,Cliente 10700,11.222.333/0001-99,2026-02-08,36741.51,12880.06,BH,Sudeste
10701,Cliente 10701,11.222.333/0001-99,2026-07-24,66355.75,126351.55,São Paulo,Sudeste
10702,Cliente 10702,11.222.333/0001-99,2026-05-22,1034.38,80446.7,Rio,Sul
10703,Cliente 10703,11.222.333/0001-99,2024-05-20,2849.5,99048.52,Rio,Sul
10704,Cliente 10704,22.333.444/0001-88,2026-02-18,4945.06,19464.86,BH,Sudeste
10705,Cliente 10705,11.222.333/0001-99,2026-03-03,6509.2,59316.03,São Paulo,Sul
10706,Cliente 10706,22.333.444/0001-88,2024-12-20,1299.14,132618.26,São Paulo,Sul
10707,Cliente 10707,11.222.333/0001-99,2026-10-26,12217.4,63804.84,Rio,Sul
10708,Cliente 10708,11.222.333/0001-99,2023-09-14,13580.42,19067.02,Rio,Sul
10709,Cliente 10709,11.222.333/0001-99,2025-08-11,16162.3,46661.29,Rio,Sudeste
10710,Cliente 10710,11.222.333/0001-99,2026-04-18,14093.23,33227.96,Rio,Sul
10711,Cliente 10711,22.333.444/0001-88,2025-07-21,5506.73,103034.56,Rio,Sul
10712,Cliente 10712,22.333.444/0001-88,2025-12-07,19668.59,136654.16,BH,Sul
10713,Cliente 10713,11.222.333/0001-99,2025-06-15,10526.94,110023.49,BH,Sul
10714,Cliente 10714,22.333.444/0001-88,2023-01-19,615.59,126543.0,São Paulo,Sul
10715,Cliente 10715,22.333.444/0001-88,2025-12-05,621.68,120872.65,BH,Sudeste
10716,Cliente 10716,11.222.333/0001-99,2024-03-26,7570.43,2190.65,BH,Sul
10717,Cliente 10717,11.222.333/0001-99,2025-06-16,29736.96,18655.53,BH,Sudeste
10718,Cliente 10718,22.333.444/0001-88,2025-12-15,9177.07,63506.86,São Paulo,Sudeste
10719,Cliente 10719,22.333.444/0001-88,2025-01-10,11199.7,16813.45,BH,Sul
10720,Cliente 10720,22.333.444/0001-88,2026-01-20,1115.74,110240.21,São Paulo,Sul
10721,Cliente 10721,22.333.444/0001-88,2023-03-23,5400.68,10528.11,São Paulo,Sul
10722,Cliente 10722,11.222.333/0001-99,2025-01-06,24317.44,62436.28,BH,Sudeste
10723,Cliente 10723,11.222.333/0001-99,2023-03-20,9174.07,58843.38,BH,Sul
10724,Cliente 10724,22.333.444/0001-88,2023-10-10,5690.19,81516.85,BH,Sudeste
10725,Cliente 10725,11.222.333/0001-99,2026-08-27,11291.16,94406.62,Rio,Sudeste
10726,Cliente 10726,22.333.444/0001-88,2025-09-23,6749.05,142043.46,São Paulo,Sul
10727,Cliente 10727,22.333.444/0001-88,2023-06-09,25447.02,40677.72,São Paulo,Sul
10728,Cliente 10728,11.222.333/0001-99,2026-09-01,6741.94,99897.67,Rio,Sul
10729,Cliente 10729,22.333.444/0001-88,2026-03-25,4707.69,5262.72,Rio,Sul
10730,Cliente 10730,22.333.444/0001-88,2025-06-06,1134.21,151.05,BH,Sudeste
10731,Cliente 10731,11.222.333/0001-99,2024-04-12,26907.18,3803.73,Rio,Sudeste
10732,Cliente 10732,11.222.333/0001-99,2025-05-02,1317.4,67336.76,Rio,Sudeste
10733,Cliente 10733,22.333.444/0001-88,2024-04-06,6853.19,83251.97,Rio,Sudeste
10734,Cliente 10734,22.333.444/0001-88,2025-05-03,15083.23,931.75,São Paulo,Sudeste
10735,Cliente 10735,11.222.333/0001-99,2023-04-27,60178.48,59461.73,Rio,Sul
10736,Cliente 10736,22.333.444/0001-88,2023-12-30,6749.89,6128.5,BH,Sudeste
10737,Cliente 10737,22.333.444/0001-88,2024-04-10,34468.77,97992.59,São Paulo,Sul
10738,Cliente 10738,11.222.333/0001-99,2023-07-03,5106.86,94684.8,São Paulo,Sudeste
10739,Cliente 10739,11.222.333/0001-99,2024-10-21,2242.63,117627.6,Rio,Sudeste
10740,Cliente 10740,11.222.333/0001-99,2026-04-04,236331.39,81939.13,Rio,Sudeste
10741,Cliente 10741,11.222.333/0001-99,2023-03-16,893.08,93442.47,Rio,Sul
10742,Cliente 10742,11.222.333/0001-99,2025-04-05,293564.93,41912.89,Rio,Sudeste
10743,Cliente 10743,11.222.333/0001-99,2026-07-19,48036.37,12818.07,BH,Sudeste
10744,Cliente 10744,22.333.444/0001-88,2024-05-17,2197.94,110595.92,Rio,Sudeste
10745,Cliente 10745,22.333.444/0001-88,2025-03-05,12207.27,91779.5,BH,Sudeste
10746,Cliente 10746,11.222.333/0001-99,2024-08-09,694.47,140749.77,Rio,Sudeste
10747,Cliente 10747,11.222.333/0001-99,2024-10-17,11273.9,148383.88,Rio,Sudeste
10748,Cliente 10748,22.333.444/0001-88,2026-09-28,7715.14,127092.61,BH,Sudeste
10749,Cliente 10749,22.333.444/0001-88,2024-11-30,16532.18,147843.28,Rio,Sudeste
10750,Cliente 10750,22.333.444/0001-88,2024-09-26,2791.77,97116.94,São Paulo,Sudeste
10751,Cliente 10751,11.222.333/0001-99,2025-04-23,6140.33,13792.37,BH,Sudeste
10752,Cliente 10752,11.222.333/0001-99,2026-06-28,9573.79,13474.88,BH,Sul
10753,Cliente 10753,22.333.444/0001-88,2025-04-14,2480.34,121067.97,São Paulo,Sudeste
10754,Cliente 10754,11.222.333/0001-99,2026-02-27,35190.57,35529.07,BH,Sudeste
10755,Cliente 10755,11.222.333/0001-99,2025-02-02,5896.97,9148.23,Rio,Sul
10756,Cliente 10756,11.222.333/0001-99,2023-12-24,7959.52,70841.19,BH,Sudeste
10757,Cliente 10757,22.333.444/0001-88,2024-11-22,1531.67,47196.88,BH,Sudeste
10758,Cliente 10758,22.333.444/0001-88,2026-12-02,486.93,88222.37,São Paulo,Sul
10759,Cliente 10759,11.222.333/0001-99,2024-09-13,746.3,90022.66,BH,Sul
10760,Cliente 10760,11.222.333/0001-99,2024-04-26,11325.82,102225.15,Rio,Sul
10761,Cliente 10761,11.222.333/0001-99,2025-09-06,1625.54,86466.35,BH,Sul
10762,Cliente 10762,11.222.333/0001-99,2026-01-06,13635.46,57137.71,BH,Sul
10763,Cliente 10763,11.222.333/0001-99,2025-09-04,49843.24,3550.0,São Paulo,Sudeste
10764,Cliente 10764,22.333.444/0001-88,2026-09-06,14463.26,135763.27,São Paulo,Sudeste
10765,Cliente 10765,11.222.333/0001-99,2023-10-17,8926.99,49038.26,BH,Sudeste
10766,Cliente 10766,11.222.333/0001-99,2026-08-13,12307.39,76072.59,Rio,Sudeste
10767,Cliente 10767,11.222.333/0001-99,2025-01-21,23054.89,83540.64,São Paulo,Sudeste
10768,Cliente 10768,22.333.444/0001-88,2023-01-23,7603.83,47227.94,São Paulo,Sul
10769,Cliente 10769,22.333.444/0001-88,2025-03-16,12446.23,46272.14,Rio,Sudeste
10770,Cliente 10770,11.222.333/0001-99,2023-06-21,2227.02,39129.23,São Paulo,Sudeste
10771,Cliente 10771,22.333.444/0001-88,2025-04-14,1253.01,36503.0,BH,Sul
10772,Cliente 10772,22.333.444/0001-88,2023-11-14,2420.89,4559.36,São Paulo,Sudeste
10773,Cliente 10773,22.333.444/0001-88,2025-06-26,3112.25,143687.19,Rio,Sul
10774,Cliente 10774,22.333.444/0001-88,2025-03-08,2939.42,89294.41,BH,Sudeste
10775,Cliente 10775,22.333.444/0001-88,2025-09-17,24472.36,16210.05,Rio,Sudeste
10776,Cliente 10776,22.333.444/0001-88,2025-05-04,109.72,88793.76,Rio,Sul
10777,Cliente 10777,11.222.333/0001-99,2026-05-01,3643.77,34837.14,Rio,Sul
10778,Cliente 10778,22.333.444/0001-88,2024-11-11,13913.19,46602.31,Rio,Sul
10779,Cliente 10779,22.333.444/0001-88,2025-07-04,13219.77,120175.23,São Paulo,Sudeste
10780,Cliente 10780,11.222.333/0001-99,2026-02-15,1561.64,132870.3,São Paulo,Sudeste
10781,Cliente 10781,11.222.333/0001-99,2025-10-26,56061.52,104973.58,São Paulo,Sul
10782,Cliente 10782,11.222.333/0001-99,2025-04-22,708.21,139887.22,São Paulo,Sul
10783,Cliente 10783,11.222.333/0001-99,2024-04-27,3011.06,135754.06,BH,Sul
